file_name,source_modality,source_subject,target_modality,target_subject,split,evaluation_scope,shared_group,shared_only,candidate_count,source_checkpoint,target_checkpoint,forward_label,forward_reference_mode,forward_reference_two_way,forward_scope_reference_two_way,forward_full_reference_two_way,forward_top1,forward_top5,forward_two_way,forward_normalized_two_way,forward_normalized_two_way_full,reverse_label,reverse_reference_mode,reverse_reference_two_way,reverse_scope_reference_two_way,reverse_full_reference_two_way,reverse_top1,reverse_top5,reverse_two_way,reverse_normalized_two_way,reverse_normalized_two_way_full
eeg_sub08_to_meg_sub03_test.txt,eeg,8,meg,3,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub08_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub03_temporalcnn_best.pt,eeg_to_meg,matched_scope,81.08,81.08,nan,4.5,14.5,78.99,0.9742229896398619,nan,meg_to_eeg,matched_scope,89.51,89.51,nan,5.0,16.0,78.62,0.878337615908837,nan
eeg_sub08_to_meg_sub04_test.txt,eeg,8,meg,4,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub08_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub04_temporalcnn_best.pt,eeg_to_meg,matched_scope,67.3,67.3,nan,3.0,6.5,66.41,0.9867756315007429,nan,meg_to_eeg,matched_scope,89.51,89.51,nan,1.0,6.5,65.66,0.7335493240978661,nan
eeg_sub09_to_meg_sub01_test.txt,eeg,9,meg,1,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub09_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub01_temporalcnn_best.pt,eeg_to_meg,matched_scope,75.68,75.68,nan,0.5,7.0,66.62,0.8802854122621564,nan,meg_to_eeg,matched_scope,82.37,82.37,nan,1.5,5.0,67.38,0.8180162680587592,nan
eeg_sub09_to_meg_sub02_test.txt,eeg,9,meg,2,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub09_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub02_temporalcnn_best.pt,eeg_to_meg,matched_scope,84.49,84.49,nan,3.0,13.5,77.94,0.9224760326665878,nan,meg_to_eeg,matched_scope,82.37,82.37,nan,3.5,15.5,77.81,0.9446400388490955,nan
eeg_sub09_to_meg_sub03_test.txt,eeg,9,meg,3,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub09_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub03_temporalcnn_best.pt,eeg_to_meg,matched_scope,81.08,81.08,nan,1.5,10.5,72.92,0.8993586581154416,nan,meg_to_eeg,matched_scope,82.37,82.37,nan,2.5,11.5,72.84,0.8843025373315527,nan
eeg_sub09_to_meg_sub04_test.txt,eeg,9,meg,4,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub09_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub04_temporalcnn_best.pt,eeg_to_meg,matched_scope,67.3,67.3,nan,1.0,8.0,64.81,0.9630014858841011,nan,meg_to_eeg,matched_scope,82.37,82.37,nan,1.0,7.5,64.42,0.7820808546801019,nan
eeg_sub10_to_meg_sub01_test.txt,eeg,10,meg,1,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub10_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub01_temporalcnn_best.pt,eeg_to_meg,matched_scope,75.68,75.68,nan,2.0,13.5,71.93,0.9504492600422833,nan,meg_to_eeg,matched_scope,91.66,91.66,nan,2.5,11.5,72.47,0.7906393192232163,nan
eeg_sub10_to_meg_sub02_test.txt,eeg,10,meg,2,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub10_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub02_temporalcnn_best.pt,eeg_to_meg,matched_scope,84.49,84.49,nan,7.5,21.5,81.49,0.9644928393892769,nan,meg_to_eeg,matched_scope,91.66,91.66,nan,7.5,22.0,82.18,0.8965742963124592,nan
eeg_sub10_to_meg_sub03_test.txt,eeg,10,meg,3,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub10_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub03_temporalcnn_best.pt,eeg_to_meg,matched_scope,81.08,81.08,nan,5.0,18.0,82.28,1.0148001973359646,nan,meg_to_eeg,matched_scope,91.66,91.66,nan,4.5,16.5,83.17,0.9073750818241327,nan
eeg_sub10_to_meg_sub04_test.txt,eeg,10,meg,4,test,pair,shared-eeg-meg,True,200,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\eeg\eeg_brainalign_sub10_best.pt,checkpoints\experiments\brain-to-clip-v1\conversion\shared-eeg-meg\meg\meg_brainalign_sub04_temporalcnn_best.pt,eeg_to_meg,matched_scope,67.3,67.3,nan,1.0,5.0,66.05,0.9814264487369985,nan,meg_to_eeg,matched_scope,91.66,91.66,nan,1.0,7.0,65.82,0.7180885882609643,nan
